公司简称,变动数量(万股),占总股本比例,变动后持股总数(万股),变动后占总股本比例,涨跌幅
迈瑞医疗,3530.9642999999996,2.9078,76111.6897,2.61,-0.9145833333333333
迎驾贡酒,830.56,1.0364,28060.45,2.3393333333333337,0.7811111111111111
运达科技,3924.1580000000004,15.0924,18403.3428,2.900689655172414,-0.316896551724138
运达股份,5866.263,19.783,83046.637,6.554883720930233,-1.5288372093023257
返利科技,7632.12,31.621,135601.6792,10.40425925925926,0.5311111111111111
远东股份,83994.5647,51.1198,3529038.6773,28.712253521126758,-3.036981132075472
远光软件,17754.5176,17.7714,130951.1417,1.8598507462686567,-0.017874999999999988
远兴能源,4315.8308,1.9067,1699456.3983,34.809333333333335,-2.822666666666667
远大控股,1536.62,6.4984,30765.420000000002,18.994,3.211428571428571
远大智能,16111.2958,18.573900000000002,4702417.0098,37.771487603305786,-1.1859504132231404
远方信息,1338.4145,3.7494,2959.1735,0.4826086956521739,-0.9092307692307691
远望谷,209.46,0.28,209.46,0.14,-0.37
远达环保,6109.846500000001,9.9012,251823.58839999998,27.131538461538465,-1.8576923076923075
连云港,21959.94,21.6399,2056763.6202,40.5194,-0.43139999999999995
迦南科技,12083.9,46.6049,640540.65,23.972038834951455,1.9907766990291262
迪威迅,4492.4332,14.9567,754376.9663,36.41463768115942,-2.2308695652173913
迪安诊断,8812.8747,33.2942,71575.0451,6.5279365079365075,-0.771159420289855
迪森股份,6786.4169,25.1158,22923.875,3.2636666666666665,-0.8538235294117649
迪瑞医疗,607.5,2.1999,10181.22,6.145,-1.8499999999999999
迪生力,5285.4378,16.0451,119212.5438,9.52421052631579,-0.6349999999999999
迪贝电气,524.641,4.0321,2464.7386,2.106666666666667,-0.12555555555555556
迪马股份,119941.5337,41.7103,1240765.4399,8.82,-0.031186440677966117
透景生命,9797.5128,65.9038,78649.7494,6.141418439716312,-1.464
通光线缆,7301.17,28.9621,895791.47,21.587539682539685,3.932380952380952
通化东宝,16370.735,10.3445,3149726.7351,38.12444444444445,0.11911111111111114
通化金马,7681.4767999999995,7.9439,951027.3843,18.566981132075473,-0.9129333333333333
通合科技,2520.4398,14.6301,203652.6835,8.499261744966443,-1.9083552631578946
通威股份,114776.37580000001,21.2258,178172.48990000002,6.193181818181818,-1.31775
通宇通讯,1320.705,3.8874,1971.1475999999998,0.48500000000000004,0.1366666666666667
通富微电,44139.5862,33.0522,1290238.0394,10.973461538461539,1.368785046728972
通润装备,105.478,0.42,105.478,0.21,-0.47000000000000003
通源石油,19155.3133,39.235,53345.2716,2.9570588235294117,2.6106578947368426
通用股份,8203.1,5.4875,9533.24,0.82,-1.3965
通策医疗,8137.2581,21.4439,9067.9287,0.1156326530612245,-3.3338356164383565
通裕重工,33610.0157,11.8711,2531337.0748,8.665353535353535,-2.5492929292929296
通达动力,5447.7858,26.1062,66350.2805,3.266991869918699,0.11850746268656719
通达股份,7574.8336,12.466999999999999,56965.8714,5.352727272727273,-1.67
通鼎互联,40541.9458,31.936,1258619.1986,20.47352941176471,1.3927272727272726
道恩股份,3345.2369999999996,6.3153,832.29,1.0999999999999999,-2.2566666666666664
道明光学,4217.2817,5.9165,4040.8482999999997,1.0507692307692307,-1.154
道森股份,1060.0,5.1172,812.0,0.98,1.3000000000000003
道氏技术,7766.47,19.0032,42549.986899999996,0.9845045045045046,-1.6580341880341878
道通科技,3796.34,7.3267999999999995,25752.66,3.012631578947368,-1.031304347826087
道道全,2246.07,7.7772,25296.3992,4.17,-0.920952380952381
邦宝益智,7130.6959,29.4882,165161.2156,18.072105263157894,-0.4602631578947367
邮储银行,277002.4917,3.1886,136635404.7036,65.1775,-1.385
郑中设计,635.735,2.355,14671.32,7.762857142857143,-0.2585714285714286
郑州煤电,2895.14,2.8514,10133.1388,4.99,-0.605
郑州银行,868.2378,0.1467,148139.6643,8.34,-0.5599999999999999
郑煤机,6323.08,3.6645,104785.7059,3.781875,-0.21034482758620698
郴电国际,22248.5338,66.3884,795991.3145,13.497261904761904,-0.4788095238095238
鄂尔多斯,653.076,0.042,45887.724,10.71,-2.4233333333333333
鄂武商A,26337.4534,33.9334,294558.8766,10.822244897959182,-1.4784905660377359
酒钢宏兴,856213.3718,136.6045,6947959.2085,11.436185567010309,-2.727938144329897
醋化股份,2091.2626,10.2351,16962.005100000002,7.54090909090909,-1.0681818181818181
重庆啤酒,4792.7588,0.0,0.0,,-2.46
重庆水务,192.1378,0.04,721192.1378,75.12,-0.09
重庆港九,3875.7138,8.3932,74158.8052,26.75333333333333,0.39499999999999985
重庆百货,11097.6066,27.3004,49128.176499999994,5.036666666666667,0.26666666666666666
重庆路桥,2514.462,2.758,44814.9576,6.17,-0.245
重庆钢铁,185732.99,39.7558,2913276.98,29.736363636363635,-0.32739130434782626
重药控股,22359.6182,30.775,473913.051,14.471176470588235,-0.26352941176470585
金一文化,12329.9038,13.5502,335382.2084,5.180379746835443,-1.061764705882353
金信诺,4279.2411,6.4856,5406.299,0.6031578947368421,1.687142857142857
金健米业,8848.9218,13.7773,62712.8116,3.152258064516129,-1.4735483870967743
金冠股份,12140.379700000001,15.705599999999999,131967.4792,2.9844999999999997,-2.2043333333333335
金刚玻璃,29865.2454,130.2916,205490.4985,8.271652173913044,-0.26629441624365474
金利华电,2579.4054,20.0355,40274.0118,8.395609756097562,-1.3973333333333333
金力永磁,9977.1803,23.6909,256850.7586,9.860000000000001,-1.6809677419354838
金力泰,36765.7348,87.3069,438783.7278,7.813858267716536,0.6103149606299214
金博股份,1921.34,24.0193,9841.07,7.235882352941177,-3.9676470588235295
金卡智能,2765.2757,11.7265,72340.7247,12.949333333333334,0.7809090909090909
金发科技,52813.9769,15.9049,331228.29839999997,6.3945,0.19727272727272727
金固股份,4897.360000000001,8.8582,21727.0148,4.68,-0.741
金圆股份,12238.7189,14.1,404744.7603,7.68493670886076,-0.3231868131868132
金地集团,447321.652,100.0113,6571447.3784,9.242075471698113,-1.0236477987421384
金城医药,33909.3551,105.5346,508493.7949,7.658097826086956,-2.6433267326732675
金域医学,52353.593,99.9505,377471.2732,4.528681318681318,1.3132870370370369
金奥博,6504.0,23.9762,31104.0,9.553333333333333,0.15000000000000002
金字火腿,15244.7,16.42,261369.4,7.8754285714285714,-1.3344736842105263
金安国纪,285.7967,1.0219,13458.9753,4.371818181818182,3.232727272727273
金山办公,5558.6767,12.0528,71865.7777,2.050657894736842,-0.9877631578947369
金山股份,4943.61,4.4004,242320.2694,11.448125,-0.705625
金岭矿业,3.5999999999999996,0.0,0.0,,0.7300000000000001
金开新能,9759.6403,18.4852,25111.338799999998,3.3516666666666666,-0.2
金徽酒,4500.7779,10.2069,17180.7774,2.2414285714285715,-1.2633333333333334
金新农,30114.6072,83.2138,846186.0069,23.591102362204726,-0.4755639097744361
金明精机,4145.4393,8.4021,22117.3316,2.0545454545454547,-2.6733999999999996
金智科技,4624.575699999999,19.3895,76130.9179,16.412,-1.459
金杯汽车,48037.3981,39.5582,2242140.7652,11.944305555555555,0.6981944444444446
金杯电工,2560.0,4.626799999999999,11048.0,4.99,-4.824999999999999
金枫酒业,8149.1002,12.8402,217467.0036,3.8826666666666667,-1.387070707070707
金桥信息,5748.0818,28.249299999999998,48863.2536,11.14125,-0.46499999999999997
金河生物,8929.455899999999,14.0605,90020.02799999999,4.168529411764705,-0.871764705882353
金洲管道,29510.4817,45.607,893416.3615,12.134685314685315,-1.3030612244897959
金浦钛业,15484.1663,29.3499,228994.2467,13.32952380952381,-1.0452380952380953
金海高科,243.85999999999999,1.1617,3022.8999999999996,1.7999999999999998,-1.58
金溢科技,4518.8698,29.5964,391105.3898,6.260332480818414,-1.978363171355499
金牛化工,58.3,0.0856,76252.5954,56.04,-0.965
金瑞矿业,1386.1362,4.8103,8776.3827,6.0920000000000005,0.03600000000000001
金石亚药,8865.710500000001,29.4736,465885.2763,3.7948936170212764,-1.6908510638297871
金石资源,4035.018,15.232800000000001,11380.119999999999,2.3745000000000003,-0.6730434782608696
金禾实业,1688.0084,0.42960000000000004,150248.2938,44.815,0.7879999999999999
金种子酒,11043.0196,13.5917,52863.1768,2.771034482758621,-0.694
金科文化,52304.1766,17.9288,244815.1396,1.9017021276595747,0.9124528301886793
金科股份,470762.5842,76.4625,1879241.3524,3.208582089552239,-1.8794326241134751
金能科技,30166.906,42.7095,256586.4025,2.026989247311828,-1.6323115577889449
金自天正,1874.132,8.3713,20105.176700000004,9.987777777777778,2.14
金花股份,10712.1349,24.6964,142136.9402,4.7597499999999995,-1.3359595959595958
金莱特,791.53,4.211,5932.47,3.1580000000000004,3.214
金融街,284010.5184,84.9694,2521407.96,11.855352112676057,-1.9298837209302326
金螳螂,15212.1487,5.0073,13104.3897,0.7275,-0.3709090909090909
金证股份,11384.5535,10.3296,67352.8544,1.5345454545454547,-1.584264705882353
金诚信,16968.1387,30.9372,623433.2139999999,19.450491803278688,3.0860655737704916
金财互联,10447.9905,19.2432,257854.1127,8.835862068965518,-0.7902816901408451
金贵银业,2077.9444,2.0614,1759.5044,1.745,-2.38
金轮股份,4464.5205,24.2956,168064.2235,7.588582677165355,-0.8735074626865671
金辰股份,2575.8393,28.1333,15414.9449,3.913409090909091,0.9013636363636363
金达威,27027.8144,44.5824,857810.9941,11.65829268292683,-2.0489922480620155
金运激光,24949.5062,195.51839999999999,92545.6836,1.676117936117936,-2.4160731707317074
金通灵,902.79,0.7341,69636.678,6.29,-3.1500000000000004
金钼股份,8191.829900000001,2.5388,966511.3699,42.79,-2.512857142857143
金银河,942.6899999999999,12.626,46856.0196,8.963142857142856,0.07185714285714287
金陵体育,531.6822,4.6259,7233.8381,1.281,0.16888888888888892
金陵药业,2357.7656,4.674,4984.0,4.94,-0.265
金陵饭店,5771.5498,19.238,373334.8566,41.480000000000004,-0.27399999999999997
金隅集团,19041.9199,2.4293,832496.4183,13.175384615384614,-0.3830769230769231
金雷股份,4458.305,19.7557,240764.8378,3.549027777777778,1.0988888888888888
金风科技,78060.5482,26.4644,117441.3405,1.636,0.6455555555555555
金鹰股份,1803.2674,4.9442,176060.353,48.274,-0.6639999999999999
金麒麟,284.76,1.3984,15203.2896,9.335,0.40750000000000003
金龙机电,29235.4224,37.8135,2487941.0409,10.87940350877193,-0.09602040816326528
金龙汽车,2611.9905,4.3051,258137.288,30.389999999999997,-0.22714285714285717
鑫科材料,74849.4717,41.9152,412113.24439999997,2.875842696629214,-0.9610752688172043
钢研高纳,2420.3338,9.9661,380515.4758,35.25730769230769,-0.9207692307692307
钧达股份,360.0,3.0003,990.0,0.6875,0.3233333333333333
钱江摩托,20537.6591,39.379,186563.4778,5.412236842105263,1.6803797468354431
钱江水利,12950.390800000001,36.6649,234765.7148,8.209876543209877,-2.293012048192771
铁岭新城,26741.5,48.4952,83664.1306,6.930588235294117,1.2541176470588236
铂力特,1952.2925,24.4119,20550.084,5.975116279069767,0.9969767441860464
铂科新材,198.132,2.8048,664.1296,2.12,-2.175
铜峰电子,10286.8194,9.1122,33511.7937,19.79,0.4366666666666667
铜陵有色,35130.4317,5.9356,745691.1982999999,28.390625,0.986875
铭普光磁,3806.505,20.6783,77462.9269,1.4858631921824106,4.4316025641025645
银之杰,1520.0,2.1508000000000003,104741.44,18.525,0.01750000000000007
银信科技,17052.84,61.6495,151936.91999999998,10.94774193548387,1.3628358208955222
银宝山新,10455.434,24.1395,432326.52,2.1436862003780717,-0.5769776119402985
银座股份,28003.5801,52.8674,405966.3598,11.478823529411764,-0.5236708860759494
银星能源,2813.1933,3.9866999999999995,39424.070700000004,4.6525,0.28999999999999987
银江股份,20322.4715,40.506,734429.9846,18.197397260273974,2.4627397260273973
银河磁体,1781.7159,5.5137,215302.5804,31.725714285714286,-1.64
银泰黄金,35319.139,22.8431,756267.0955,9.339677419354837,-0.7173846153846154
银禧科技,29693.1859,85.0976,2056408.4853,14.553349673202614,-0.5985576923076922
银轮股份,9084.608400000001,5.9063,13044.388200000001,1.256153846153846,-0.233125
银邦股份,29477.451,47.5422,276346.1228,5.600779220779221,-0.32337349397590365
银都股份,800.0068,1.92,800.0068,0.48,-0.22999999999999998
银龙股份,17048.78,18.1403,86995.1961,6.98625,-0.5831578947368421
锌业股份,1599.3000000000002,1.4406,110867.34210000001,33.29,0.5599999999999999
锐科激光,3565.4889,16.5761,129266.3871,7.0638297872340425,-1.2542553191489363
锡业股份,8624.7702,6.9041,579968.4399,10.746176470588235,-0.9358823529411763
锦富技术,128243.1988,131.2716,1552063.3768,6.318059701492538,-1.4724926686217008
锦州港,1764.7176000000002,0.8898,1804.8376,0.182,-0.86
锦江在线,3001.7039999999997,5.4207,1416.9891,0.43,-0.77
锦江酒店,26831.5963,27.1979,364469.1186,7.1794339622641505,-1.2030357142857144
锦泓集团,1175.8746,6.1136,7206.3798,2.3058823529411767,2.4847058823529413
锦浪科技,991.2909999999999,7.4029,41560.7676,5.2615225806451615,-4.265322580645161
锦鸡股份,3578.98,8.5657,232973.9186,12.672500000000001,-0.49954545454545457
锦龙股份,5622.0,6.2757,51260.0,5.867272727272728,0.030000000000000047
镇海股份,6383.7846,35.0104,23277.9268,4.525,0.13437499999999997
长久物流,635.1174,1.5878999999999999,183440.0154,76.435,0.87
长亮科技,1369.5169,24.3207,449.2,0.8866666666666667,0.4422222222222223
长信科技,49562.5972,57.397999999999996,246655.7472,5.784736842105263,2.434074074074074
长园集团,313844.7073,276.5799,2710648.9689,5.431188524590164,-1.7409496124031008
长城军工,15688.7845,21.6649,315619.2097,7.02983870967742,0.977258064516129
长城电工,1687.2606,3.8181,128118.89110000001,5.8004,-0.5712
长安汽车,142230.2535,21.7051,1878256.189,26.85533333333333,-2.548571428571429
长川科技,5335.5845,21.0695,76522.5336,3.0276923076923077,6.7984042553191495
长方集团,33920.4417,39.1433,1282661.1066,6.817269709543568,-0.1309716599190282
长春一东,1823.99,12.8904,18635.053099999997,26.339999999999996,-0.074
长春经开,4381.0476,9.4284,10867.0576,1.558,-0.6293333333333333
长春高新,4727.9405,17.6043,98810.9892,13.743529411764706,-4.9555
长江传媒,5388.2604,4.1256,207559.4742,19.0,-0.42
长江健康,2978.675,8.5303,21674.7818,8.067692307692308,-1.0533333333333335
长江投资,7867.568,25.5885,93075.0973,10.44103448275862,-0.19275862068965516
长江电力,73683.6085,3.8716999999999997,6025369.996199999,8.901951219512195,-1.1712698412698412
长江证券,391914.1739,78.8408,2774834.718,3.2438764044943817,-0.17810810810810812
长江通信,252.0,1.261,51.96,0.13,0.37
长沙银行,15496.894699999999,4.5231,410647.18059999996,6.315789473684211,-1.289090909090909
长海股份,1345.51,11.2125,9381.0,5.5842857142857145,-0.9500000000000001
长源电力,7203.6857,7.0023,87743.859,12.085714285714287,4.738571428571428
长电科技,47524.8987,30.1695,660866.5852,10.906666666666666,1.5874358974358975
长盈精密,18788.4935,18.9301,269721.3472,7.060232558139535,2.0134090909090907
长航凤凰,92975.1134,89.2257,403448.2329,3.9863,-0.4179464285714286
长荣股份,2143.33,5.007899999999999,22706.4544,2.2183333333333333,-0.5725000000000001
长虹华意,12153.4365,9.3037,1429259.6112,28.190547945205477,-0.01315789473684212
长虹美菱,17302.3664,16.5635,451825.093,12.014722222222222,-0.20027777777777786
长阳科技,14338.3202,50.6827,77327.44069999999,3.0075824175824177,-0.06274725274725268
长高集团,2563.0904,4.7464,21134.506699999998,0.99825,-1.313409090909091
长鹰信质,9742.366899999999,22.3204,31587.316899999998,3.31875,0.10074074074074077
闰土股份,1051.5228,0.989,1399.996,0.19333333333333333,0.7763636363636363
闻泰科技,53799.746999999996,56.402,383738.60240000003,5.879361702127659,3.4597115384615384
闽东电力,1878.56,4.5806000000000004,13396.2744,7.435,-1.3775
闽发铝业,25164.3813,14.9394,52077.8581,3.135555555555556,-0.6908
阳光城,197654.8933,32.6015,4140141.0299,12.135181818181819,0.09808219178082188
阳光电源,12180.131,27.1562,117557.2424,6.030204081632654,-4.057450980392157
阳光股份,39638.7423,47.9705,608908.7617,6.2453076923076924,-1.0257142857142856
阳普医疗,21241.909,70.6467,272976.5274,7.021783783783784,-1.8210880829015543
阳煤化工,50660.7581,33.7693,1616339.76,6.692702702702703,-1.6097297297297295
阳谷华泰,903.9,2.3769,11456.1,5.0,0.09999999999999987
阿尔特,2187.0,7.1554,8890.4056,3.6350000000000002,-3.0650000000000004
阿石创,58.59,0.41569999999999996,8348.813,5.92,6.404999999999999
阿科力,262.23,2.9825999999999997,2737.77,10.38,-3.57
际华集团,54894.4156,12.5002,1124799.3899,8.538666666666666,-0.6503333333333334
陆家嘴,4596.6179,2.2176,211248.6896,16.157142857142855,-0.6875999999999999
陇神戎发,1926.55,6.3507,85844.8896,5.896041666666666,0.6818750000000001
陕国投A,5589.24,1.4103,411175.71809999994,34.58,-0.4033333333333333
陕天然气,2428.7751,1.2852,69434.8459,4.803846153846154,-0.07
陕西建工,2991.8579999999997,4.2745,105089.4799,7.746842105263158,0.7239393939393939
陕西煤业,184741.6808,16.6169,10306234.8501,20.612399999999997,-0.8730188679245283
陕西金叶,11199.3459,9.3633,43113.363399999995,1.51,-1.2132786885245903
陕西黑猫,10618.6876,6.514600000000001,173107.66739999998,7.5842857142857145,-1.8557142857142856
陕鼓动力,24686.9498,14.9994,1168506.901,50.355714285714285,-2.197142857142857
隆华科技,30205.4119,21.4863,165993.691,4.365,1.4315094339622643
隆基机械,13955.1692,54.5297,195273.76690000002,10.213289473684211,-0.5922368421052631
隆基股份,125516.7493,46.271,948271.068,5.386538461538462,-1.876
隆平高科,29600.8982,23.7697,265768.5376,6.545833333333333,-0.023636363636363646
隆盛科技,3993.5319,35.5624,12447.4813,2.7136666666666667,1.3492424242424241
隆鑫通用,49106.9043,52.1051,2198371.9513,16.078372093023255,0.543695652173913
隧道股份,19164.57,6.0933,515535.33689999994,27.325000000000003,-0.4916666666666667
雄塑科技,13.64,0.0445,988.89,0.07272727272727274,-1.5047727272727274
雄帝科技,3926.27,28.8616,195787.5112,7.1330049261083746,-0.2675490196078432
